country_code,country,geography_code,geography,geography_type,group_code,group_name,group_type,start_date,end_date,job_postings_count,population
US,United States of America,US-NH,New Hampshire,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,2636,1359711.0
US,United States of America,US-NH,New Hampshire,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,2600,1359711.0
US,United States of America,US-NH,New Hampshire,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,2967,1359711.0
US,United States of America,US-NH,New Hampshire,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,3443,1359711.0
US,United States of America,US-NH,New Hampshire,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,3158,1359711.0
US,United States of America,US-NH,New Hampshire,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,2491,1359711.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,18917,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,25477,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,17180,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,22534,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,19454,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,23672,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,22003,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,19903,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,21482,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,20107,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,19085,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,20233,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,20116,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,15807,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,15923,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,15360,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,12310,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,16557,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,14606,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,14284,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,16262,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,17250,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,18769,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,21440,8882190.0
US,United States of America,US-NJ,New Jersey,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,16835,8882190.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,4248,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,5611,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,3257,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,4133,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,3421,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,4228,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,5212,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,3748,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,4106,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,3501,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,4085,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,3708,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,3260,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,2480,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,2983,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,3803,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,2382,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,2823,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,2471,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,2883,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,2663,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,4251,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,3673,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,4195,2096829.0
US,United States of America,US-NM,New Mexico,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,3425,2096829.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,36486,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,45548,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,29669,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,38509,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,34698,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,44945,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,42412,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,40904,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,38625,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,36254,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,35619,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,32653,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,29625,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,24535,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,22858,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,26594,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,19859,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,25139,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,22257,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,23181,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,24305,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,31076,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,27858,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,30268,19453561.0
US,United States of America,US-NY,New York,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,24520,19453561.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,26345,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,34384,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,23944,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,30445,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,23895,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,28787,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,26994,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,26153,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,30717,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,28071,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,28331,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,26639,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,20651,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,20318,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,18555,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,21489,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,16991,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,21141,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,18775,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,20275,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,23920,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,24549,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,27042,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,28716,10488084.0
US,United States of America,US-NC,North Carolina,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,22103,10488084.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,1726,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,2725,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,1316,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,1492,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,1429,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,1482,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,1731,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,1603,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,1734,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,1250,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,1335,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,1777,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,1520,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,1128,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,1360,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,1083,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,735,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,1084,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,1001,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,1138,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,1008,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,1130,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,1417,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,1223,762062.0
US,United States of America,US-ND,North Dakota,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,1115,762062.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,29709,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,51570,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,30241,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,33108,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,25956,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,32013,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,32373,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,30179,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,30149,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,27361,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,32396,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,22455,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,26423,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,19136,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,22514,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,17787,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,16838,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,22123,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,19185,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,20525,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,21951,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,29178,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,27232,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,29703,11689100.0
US,United States of America,US-OH,Ohio,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,22068,11689100.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,7644,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,9747,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,7665,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,8472,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,7277,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,7650,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,8658,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,7814,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,8310,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,8350,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,8146,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,8767,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,6838,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,5962,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,6256,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,5685,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,5284,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,5649,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,5385,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,5649,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,6581,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,7883,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,7713,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,9171,3956971.0
US,United States of America,US-OK,Oklahoma,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,6870,3956971.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,9727,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,12445,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,7960,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,10708,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,8920,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,11345,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,11779,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,10772,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,11504,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,9486,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,9847,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,11623,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,8637,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,7024,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,8494,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,8162,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,5562,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,7052,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,6305,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,6577,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,7989,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,9200,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,9392,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,10295,4217737.0
US,United States of America,US-OR,Oregon,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,8265,4217737.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,31381,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,34195,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,27196,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,28826,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,25175,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,32080,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,39560,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,30795,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,29209,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,26913,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,27992,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,27426,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,25019,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,19497,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,24615,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,22073,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,17733,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,21063,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-05-10,2020-05-16,18906,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-05-17,2020-05-23,17946,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-05-24,2020-05-30,19739,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-05-31,2020-06-06,25409,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-06-07,2020-06-13,23813,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-06-14,2020-06-20,28950,12801989.0
US,United States of America,US-PA,Pennsylvania,Subdivision,Total,Total,Total,2020-06-21,2020-06-27,23199,12801989.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-01-05,2020-01-11,2522,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-01-12,2020-01-18,2715,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-01-19,2020-01-25,2177,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-01-26,2020-02-01,2459,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-02-02,2020-02-08,1856,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-02-09,2020-02-15,3355,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-02-16,2020-02-22,3198,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-02-23,2020-02-29,2413,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-03-01,2020-03-07,2669,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-03-08,2020-03-14,2346,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-03-15,2020-03-21,1969,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-03-22,2020-03-28,2675,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-03-29,2020-04-04,2502,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-04-05,2020-04-11,2094,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-04-12,2020-04-18,2226,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-04-19,2020-04-25,1668,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-04-26,2020-05-02,1628,1059361.0
US,United States of America,US-RI,Rhode Island,Subdivision,Total,Total,Total,2020-05-03,2020-05-09,2096,1059361.0
